"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","web-based-experimental-economics-software-how-do-they-compare-to-","Web-based experimental economics software: How do they compare to desirable features?","2019","https://research-repository.uwa.edu.au/en/publications/web-based-experimental-economics-software-how-do-they-compare-to-/","10.1016/j.jbef.2019.04.007","Journal of Behavioral and Experimental Finance","2214-6350","","A","3502","Raymond Da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-005","Elizabeth Ooi","Senior Lecturer","C","when-boards-use-related-parties-outsourcing-and-superannuation-fu","When boards use related parties: Outsourcing and superannuation fund performance","2019","https://research-repository.uwa.edu.au/en/publications/when-boards-use-related-parties-outsourcing-and-superannuation-fu/","10.1111/acfi.12379","Accounting & Finance","1467-629X","","A","3501","Elizabeth Ooi","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","why-women-have-lower-retirement-savings-the-australian-case","Why Women Have Lower Retirement Savings: The Australian Case","2019","https://research-repository.uwa.edu.au/en/publications/why-women-have-lower-retirement-savings-the-australian-case/","10.1080/13545701.2018.1533250","Feminist Economics","1354-5701","","A","3801","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","algorithmic-trading-and-mutual-fund-performance","Algorithmic Trading and Mutual Fund Performance","2018","https://research-repository.uwa.edu.au/en/publications/algorithmic-trading-and-mutual-fund-performance/","","","","","","","Joey Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","another-bitcoin-copycat","Another Bitcoin Copycat","2018","https://research-repository.uwa.edu.au/en/publications/another-bitcoin-copycat/","","","","","","","Daniel Cahill","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","another-bitcoin-copycat","Another Bitcoin Copycat","2018","https://research-repository.uwa.edu.au/en/publications/another-bitcoin-copycat/","","","","","","","Zhangxin Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","asian-spot-prices-for-lng-and-other-energy-commodities","Asian spot prices for LNG and other energy commodities","2018","https://research-repository.uwa.edu.au/en/publications/asian-spot-prices-for-lng-and-other-energy-commodities/","10.5547/01956574.39.1.aali","Energy Journal","0195-6574","","A","3801","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","asymmetric-volatility-in-cryptocurrencies","Asymmetric volatility in cryptocurrencies","2018","https://research-repository.uwa.edu.au/en/publications/asymmetric-volatility-in-cryptocurrencies/","10.1016/j.econlet.2018.10.008","Economics Letters","0165-1765","","A","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","automobile-manufacturers-electric-vehicles-and-the-price-of-oil","Automobile manufacturers, electric vehicles and the price of oil","2018","https://research-repository.uwa.edu.au/en/publications/automobile-manufacturers-electric-vehicles-and-the-price-of-oil/","10.1016/j.eneco.2018.05.034","Energy Economics","0140-9883","","A*","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","bitcoin-gold-and-the-us-dollar-a-replication-and-extension","Bitcoin, gold and the US dollar - A replication and extension","2018","https://research-repository.uwa.edu.au/en/publications/bitcoin-gold-and-the-us-dollar-a-replication-and-extension/","10.1016/j.frl.2017.10.012","Finance Research Letters","1544-6123","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","bitcoin-medium-of-exchange-or-speculative-assets","Bitcoin: Medium of exchange or speculative assets?","2018","https://research-repository.uwa.edu.au/en/publications/bitcoin-medium-of-exchange-or-speculative-assets/","10.1016/j.intfin.2017.12.004","Journal of International Financial Markets, Institutions and Money","1042-4431","","A","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","equity-index-future-trading-and-stock-price-crash-risk-evidence-f","Equity index futures trading and stock price crash risk: Evidence from Chinese markets","2018","https://research-repository.uwa.edu.au/en/publications/equity-index-future-trading-and-stock-price-crash-risk-evidence-f/","10.1002/fut.21933","Journal of Futures Markets","0270-7314","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-005","Elizabeth Ooi","Senior Lecturer","C","financial-inclusion-and-consumer-empowerment-in-southeast-asia","Financial inclusion and consumer empowerment in Southeast Asia","2018","https://research-repository.uwa.edu.au/en/publications/financial-inclusion-and-consumer-empowerment-in-southeast-asia/","","","","","","","Elizabeth Ooi","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","going-public-in-china-reverse-mergers-versus-ipos-on-chinese-mark","Going public in China: Reverse mergers versus IPOs on Chinese markets","2018","https://research-repository.uwa.edu.au/en/publications/going-public-in-china-reverse-mergers-versus-ipos-on-chinese-mark/","10.1093/oxfordhb/9780190614577.013.26","","","","","","Zhangxin Frank Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","i-am-a-blockchain-too","I Am a Blockchain Too...","2018","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too/","","","","","","","Daniel Cahill","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","i-am-a-blockchain-too","I Am a Blockchain Too...","2018","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too/","","","","","","","Dirk Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","i-am-a-blockchain-too","I Am a Blockchain Too...","2018","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too/","","","","","","","Zhangxin Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","i-am-a-blockchain-too","I Am a Blockchain Too...","2018","https://research-repository.uwa.edu.au/en/publications/i-am-a-blockchain-too/","","","","","","","Wenling Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-015","Paul Gerrans","Professor","E","individual-and-peer-effects-in-retirement-savings-investment-choi","Individual and peer effects in retirement savings investment choices","2018","https://research-repository.uwa.edu.au/en/publications/individual-and-peer-effects-in-retirement-savings-investment-choi/","10.1016/j.pacfin.2017.11.001","Pacific Basin Finance Journal","0927-538X","","A","3502","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","partial-moment-volatility-indices","Partial moment volatility indices","2018","https://research-repository.uwa.edu.au/en/publications/partial-moment-volatility-indices/","10.1111/acfi.12209","Accounting and Finance","0810-5391","","A","3501","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","shadow-banking-in-asia-foreign-versus-domestic-lending-to-real-es","Shadow banking in Asia: Foreign versus domestic lending to real estate projects","2018","https://research-repository.uwa.edu.au/en/publications/shadow-banking-in-asia-foreign-versus-domestic-lending-to-real-es/","10.1016/j.ememar.2018.02.007","Emerging Markets Review","1566-0141","","A","3502","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","the-asymmetric-effect-of-implied-volatility-on-liquidity-provisio","The Asymmetric Effect of Implied Volatility on Liquidity Provision","2018","https://research-repository.uwa.edu.au/en/publications/the-asymmetric-effect-of-implied-volatility-on-liquidity-provisio/","10.2139/ssrn.2909722","","","","","","Daniel Cahill","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-009","Joey Yang","Associate Professor","D","the-asymmetric-effect-of-implied-volatility-on-liquidity-provisio","The Asymmetric Effect of Implied Volatility on Liquidity Provision","2018","https://research-repository.uwa.edu.au/en/publications/the-asymmetric-effect-of-implied-volatility-on-liquidity-provisio/","10.2139/ssrn.2909722","","","","","","Wenling Yang","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-003","Dirk Baur","Professor","E","the-asymmetric-return-volatility-relationship-of-commodity-prices","The asymmetric return-volatility relationship of commodity prices","2018","https://research-repository.uwa.edu.au/en/publications/the-asymmetric-return-volatility-relationship-of-commodity-prices/","10.1016/j.eneco.2018.10.022","Energy Economics","0140-9883","","A*","3801","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-feedback-assigned-goal-levels-and-compensation-sche","The effect of feedback, assigned goal levels and compensation schemes on task performance","2018","https://research-repository.uwa.edu.au/en/publications/the-effect-of-feedback-assigned-goal-levels-and-compensation-sche/","10.1108/ARA-09-2017-0142","Asian Review of Accounting","1321-7348","","B","3501","Vincent Chong","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-mutual-monitoring-and-need-for-achievement-on-budge","The effect of mutual monitoring and need for achievement on budgetary slack in a team-based environment","2018","https://research-repository.uwa.edu.au/en/publications/the-effect-of-mutual-monitoring-and-need-for-achievement-on-budge/","10.1108/S1475-148820180000021001","","","","","","Vincent K. Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-performance-evaluation-schemes-on-predicted-transfe","The effect of performance evaluation schemes on predicted transfer prices: Do leadership tone and perceived fairness concerns matter?","2018","https://research-repository.uwa.edu.au/en/publications/the-effect-of-performance-evaluation-schemes-on-predicted-transfe/","10.1016/j.mar.2018.02.003","Management Accounting Research","1044-5005","","A*","3501","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","uncertainty-in-currency-mispricing","Uncertainty in currency mispricing","2018","https://research-repository.uwa.edu.au/en/publications/uncertainty-in-currency-mispricing/","10.1080/00036846.2017.1394975","Applied Economics","0003-6846","","A","3801","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-023","Yuanji Wen","Senior Lecturer","C","voluntary-information-acquisition-in-an-asymmetric-information-ga","Voluntary information acquisition in an asymmetric-information game: Comparing learning theories in the laboratory","2018","https://research-repository.uwa.edu.au/en/publications/voluntary-information-acquisition-in-an-asymmetric-information-ga/","10.1016/j.jebo.2018.03.023","Journal of Economic Behavior & Organization","0167-2681","","A*","3801","Yuanji Wen","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","what-wikipedia-can-teach-us-about-blockchain-technology","What Wikipedia can teach us about blockchain technology","2018","https://research-repository.uwa.edu.au/en/publications/what-wikipedia-can-teach-us-about-blockchain-technology/","","The Conversation","2201-5639","","","","Dirk Baur","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-002","Daniel Cahill","Lecturer","B","what-wikipedia-can-teach-us-about-blockchain-technology","What Wikipedia can teach us about blockchain technology","2018","https://research-repository.uwa.edu.au/en/publications/what-wikipedia-can-teach-us-about-blockchain-technology/","","The Conversation","2201-5639","","","","Daniel Cahill","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","what-wikipedia-can-teach-us-about-blockchain-technology","What Wikipedia can teach us about blockchain technology","2018","https://research-repository.uwa.edu.au/en/publications/what-wikipedia-can-teach-us-about-blockchain-technology/","","The Conversation","2201-5639","","","","Zhangxin Liu","Pure profile URL","high","unmatched","unmatched"
